id,day,symbol
9787,2024-09-20,SPX250221C06000000
9788,2024-09-20,SPX250221P04475000
9789,2024-09-20,SPX250221P04725000
9790,2024-09-20,SPX250221P05275000
9791,2024-09-20,SPX250221C02900000
9792,2024-09-20,SPX250221P01800000
9793,2024-09-20,SPX250221C03450000
9794,2024-09-20,SPX250221C03700000
9795,2024-09-20,SPX250221P02600000
9796,2024-09-20,SPX250221C04250000
9797,2024-09-20,SPX250221C04500000
9798,2024-09-20,SPX250221P03150000
9799,2024-09-20,SPX250221C04875000
9800,2024-09-20,SPX250221P03400000
9801,2024-09-20,SPX250221C05050000
9802,2024-09-20,SPX250221C05300000
9803,2024-09-20,SPX250221P03775000
9804,2024-09-20,SPX250221P04200000
9805,2024-09-20,SPX250221C06100000
9806,2024-09-20,SPX250221P04575000
9807,2024-09-20,SPX250221P04825000
9808,2024-09-20,SPX250221P05000000
9809,2024-09-20,SPX250221P05375000
9810,2024-09-20,SPX250221P01900000
9811,2024-09-20,SPX250221C03550000
9812,2024-09-20,SPX250221C03800000
9813,2024-09-20,SPX250221P02700000
9814,2024-09-20,SPX250221C04350000
9815,2024-09-20,SPX250221C04600000
9816,2024-09-20,SPX250221P03250000
9817,2024-09-20,SPX250221C04975000
9818,2024-09-20,SPX250221P03500000
9819,2024-09-20,SPX250221C05150000
9820,2024-09-20,SPX250221C05400000
9821,2024-09-20,SPX250221P03875000
9822,2024-09-20,SPX250221P04050000
9823,2024-09-20,SPX250221P04300000
9824,2024-09-20,SPX250221P00200000
9825,2024-09-20,SPX250221C06200000
9826,2024-09-20,SPX250221P04675000
9827,2024-09-20,SPX250221P04925000
9828,2024-09-20,SPX250221P05100000
9829,2024-09-20,SPX250221C07000000
9830,2024-09-20,SPX250221C02850000
9831,2024-09-20,SPX250221C03650000
9832,2024-09-20,SPX250221C03900000
9833,2024-09-20,SPX250221P02800000
9834,2024-09-20,SPX250221C04450000
9835,2024-09-20,SPX250221C04700000
9836,2024-09-20,SPX250221P03350000
9837,2024-09-20,SPX250221C00200000
9838,2024-09-20,SPX250221P03600000
9839,2024-09-20,SPX250221C05250000
9840,2024-09-20,SPX250221C05500000
9841,2024-09-20,SPX250221P03975000
9842,2024-09-20,SPX250221P04150000
9843,2024-09-20,SPX250221P04400000
9844,2024-09-20,SPX250221P04775000
9845,2024-09-20,SPX250221P05200000
9846,2024-09-20,SPX250221P06000000
9847,2024-09-20,SPX250221C02950000
9848,2024-09-20,SPX250221C03750000
9849,2024-09-20,SPX250221P02900000
9850,2024-09-20,SPX250221C04550000
9851,2024-09-20,SPX250221C01000000
9852,2024-09-20,SPX250221C04800000
9853,2024-09-20,SPX250221P03450000
9854,2024-09-20,SPX250221P03700000
9855,2024-09-20,SPX250221C05350000
9856,2024-09-20,SPX250221C05600000
9857,2024-09-20,SPX250221P04250000
9858,2024-09-20,SPX250221P04500000
9859,2024-09-20,SPX250221P00400000
9860,2024-09-20,SPX250221C06400000
9861,2024-09-20,SPX250221P04875000
9862,2024-09-20,SPX250221P05050000
9863,2024-09-20,SPX250221P05300000
9864,2024-09-20,SPX250221C07200000
9865,2024-09-20,SPX250221C04025000
9866,2024-09-20,SPX250221P06100000
9867,2024-09-20,SPX250221C08000000
9868,2024-09-20,SPX250221C03850000
9869,2024-09-20,SPX250221C04650000
9870,2024-09-20,SPX250221C04900000
9871,2024-09-20,SPX250221P03550000
9872,2024-09-20,SPX250221C00400000
9873,2024-09-20,SPX250221P03800000
9874,2024-09-20,SPX250221C05450000
9875,2024-09-20,SPX250221C05700000
9876,2024-09-20,SPX250221P04350000
9877,2024-09-20,SPX250221P04600000
9878,2024-09-20,SPX250221P04975000
9879,2024-09-20,SPX250221P05150000
9880,2024-09-20,SPX250221C03325000
9881,2024-09-20,SPX250221P05400000
9882,2024-09-20,SPX250221C04125000
9883,2024-09-20,SPX250221P06200000
9884,2024-09-20,SPX250221P07000000
9885,2024-09-20,SPX250221C03950000
9886,2024-09-20,SPX250221P02850000
9887,2024-09-20,SPX250221C04750000
9888,2024-09-20,SPX250221C01200000
9889,2024-09-20,SPX250221P03650000
9890,2024-09-20,SPX250221P03900000
9891,2024-09-20,SPX250221C05550000
9892,2024-09-20,SPX250221C02000000
9893,2024-09-20,SPX250221C05800000
9894,2024-09-20,SPX250221P04450000
9895,2024-09-20,SPX250221P04700000
9896,2024-09-20,SPX250221P00600000
9897,2024-09-20,SPX250221C06600000
9898,2024-09-20,SPX250221P05250000
9899,2024-09-20,SPX250221C03425000
9900,2024-09-20,SPX250221P05500000
9901,2024-09-20,SPX250221C07400000
9902,2024-09-20,SPX250221C04225000
9903,2024-09-20,SPX250221C08200000
9904,2024-09-20,SPX250221C05025000
9905,2024-09-20,SPX250221P02950000
9906,2024-09-20,SPX250221C04850000
9907,2024-09-20,SPX250221P03750000
9908,2024-09-20,SPX250221C00600000
9909,2024-09-20,SPX250221C05650000
9910,2024-09-20,SPX250221C02100000
9911,2024-09-20,SPX250221C05900000
9912,2024-09-20,SPX250221P04550000
9913,2024-09-20,SPX250221P01000000
9914,2024-09-20,SPX250221P04800000
9915,2024-09-20,SPX250221P05350000
9916,2024-09-20,SPX250221C03525000
9917,2024-09-20,SPX250221P05600000
9918,2024-09-20,SPX250221C04075000
9919,2024-09-20,SPX250221C04325000
9920,2024-09-20,SPX250221P06400000
9921,2024-09-20,SPX250221C05125000
9922,2024-09-20,SPX250221P07200000
9923,2024-09-20,SPX250221P04025000
9924,2024-09-20,SPX250221P08000000
9925,2024-09-20,SPX250221C04950000
9926,2024-09-20,SPX250221C01400000
9927,2024-09-20,SPX250221P03850000
9928,2024-09-20,SPX250221C02200000
9929,2024-09-20,SPX250221P04650000
9930,2024-09-20,SPX250221P04900000
9931,2024-09-20,SPX250221C03000000
9932,2024-09-20,SPX250221P00800000
9933,2024-09-20,SPX250221C06800000
9934,2024-09-20,SPX250221C03375000
9935,2024-09-20,SPX250221P05450000
9936,2024-09-20,SPX250221C03625000
9937,2024-09-20,SPX250221P05700000
9938,2024-09-20,SPX250221C07600000
9939,2024-09-20,SPX250221C04175000
9940,2024-09-20,SPX250221C04425000
9941,2024-09-20,SPX250221P03325000
9942,2024-09-20,SPX250221C05225000
9943,2024-09-20,SPX250221P04125000
9944,2024-09-20,SPX250221P05750000
9945,2024-09-20,SPX250221C05525000
9946,2024-09-20,SPX250221C05475000
9947,2024-09-20,SPX250221P05525000
9948,2024-09-20,SPX250221P05475000
9949,2024-09-20,SPX250221C05750000
9950,2024-09-20,SPX250221C05575000
9951,2024-09-20,SPX250221C06300000
9952,2024-09-20,SPX250221P05575000
9953,2024-09-20,SPX250221P06300000
9954,2024-09-20,SPX250221C05850000
9955,2024-09-20,SPX250221P05850000
9956,2024-09-20,SPX250221C05625000
9957,2024-09-20,SPX250221P05625000
9958,2024-09-20,SPX250221C05675000
9959,2024-09-20,SPX250221P05675000
9960,2024-09-20,SPX250221C05950000
9961,2024-09-20,SPX250221P05950000
9962,2024-09-20,SPX250221C05725000
9963,2024-09-20,SPX250221P05725000
9964,2024-09-20,SPX250221C05775000
9965,2024-09-20,SPX250221C06500000
9966,2024-09-20,SPX250221P05775000
9967,2024-09-20,SPX250221P06500000
9968,2024-09-20,SPX250321C05550000
9969,2024-09-20,SPX250321C04225000
9970,2024-09-20,SPX250321P06300000
9971,2024-09-20,SPX250321C05025000
9972,2024-09-20,SPX250321C05650000
9973,2024-09-20,SPX250321C03525000
9974,2024-09-20,SPX250321C04075000
9975,2024-09-20,SPX250321C04325000
9976,2024-09-20,SPX250321C05125000
9977,2024-09-20,SPX250321P04025000
9978,2024-09-20,SPX250321C05750000
9979,2024-09-20,SPX250321C03625000
9980,2024-09-20,SPX250321C04175000
9981,2024-09-20,SPX250321C04425000
9982,2024-09-20,SPX250321P06500000
9983,2024-09-20,SPX250321C05225000
9984,2024-09-20,SPX250321P04125000
9985,2024-09-20,SPX250321C05850000
9986,2024-09-20,SPX250321P05550000
9987,2024-09-20,SPX250321C03725000
9988,2024-09-20,SPX250321C04275000
9989,2024-09-20,SPX250321C04525000
9990,2024-09-20,SPX250321C05075000
9991,2024-09-20,SPX250321C05325000
9992,2024-09-20,SPX250321P04225000
9993,2024-09-20,SPX250321P05025000
9994,2024-09-20,SPX250321C05950000
9995,2024-09-20,SPX250321C03575000
9996,2024-09-20,SPX250321P05650000
9997,2024-09-20,SPX250321C03825000
9998,2024-09-20,SPX250321C04375000
9999,2024-09-20,SPX250321C04625000
10000,2024-09-20,SPX250321P03525000
10001,2024-09-20,SPX250321C05175000
10002,2024-09-20,SPX250321C05425000
10003,2024-09-20,SPX250321P04075000
10004,2024-09-20,SPX250321P04325000
10005,2024-09-20,SPX250321P05125000
10006,2024-09-20,SPX250321C03050000
10007,2024-09-20,SPX250321C03675000
10008,2024-09-20,SPX250321P05750000
10009,2024-09-20,SPX250321C03925000
10010,2024-09-20,SPX250321C04475000
10011,2024-09-20,SPX250321C04725000
10012,2024-09-20,SPX250321P03625000
10013,2024-09-20,SPX250321C05275000
10014,2024-09-20,SPX250321C05525000
10015,2024-09-20,SPX250321P04175000
10016,2024-09-20,SPX250321P04425000
10017,2024-09-20,SPX250321P05225000
10018,2024-09-20,SPX250321C03150000
10019,2024-09-20,SPX250321C03775000
10020,2024-09-20,SPX250321P05850000
10021,2024-09-20,SPX250321C04575000
10022,2024-09-20,SPX250321C04825000
10023,2024-09-20,SPX250321P03725000
10024,2024-09-20,SPX250321C05375000
10025,2024-09-20,SPX250321C05625000
10026,2024-09-20,SPX250321P04275000
10027,2024-09-20,SPX250321P04525000
10028,2024-09-20,SPX250321P05075000
10029,2024-09-20,SPX250321P05325000
10030,2024-09-20,SPX250321C03250000
10031,2024-09-20,SPX250321C03875000
10032,2024-09-20,SPX250321P05950000
10033,2024-09-20,SPX250321C04675000
10034,2024-09-20,SPX250321C04925000
10035,2024-09-20,SPX250321P03575000
10036,2024-09-20,SPX250321P03825000
10037,2024-09-20,SPX250321C05475000
10038,2024-09-20,SPX250321C05725000
10039,2024-09-20,SPX250321P04375000
10040,2024-09-20,SPX250321P04625000
10041,2024-09-20,SPX250321P05175000
10042,2024-09-20,SPX250321P05425000
10043,2024-09-20,SPX250321C03975000
10044,2024-09-20,SPX250321P03050000
10045,2024-09-20,SPX250321C04775000
10046,2024-09-20,SPX250321P03675000
10047,2024-09-20,SPX250321P03925000
10048,2024-09-20,SPX250321C05575000
10049,2024-09-20,SPX250321P04475000
10050,2024-09-20,SPX250321P04725000
10051,2024-09-20,SPX250321P05275000
10052,2024-09-20,SPX250321P05525000
10053,2024-09-20,SPX250321P03150000
10054,2024-09-20,SPX250321C04875000
10055,2024-09-20,SPX250321P03775000
10056,2024-09-20,SPX250321C05675000
10057,2024-09-20,SPX250321C06100000
10058,2024-09-20,SPX250321P04575000
10059,2024-09-20,SPX250321P04825000
10060,2024-09-20,SPX250321P05375000
10061,2024-09-20,SPX250321P05625000
10062,2024-09-20,SPX250321P03250000
10063,2024-09-20,SPX250321C04975000
10064,2024-09-20,SPX250321P03875000
10065,2024-09-20,SPX250321P04675000
10066,2024-09-20,SPX250321P04925000
10067,2024-09-20,SPX250321P05475000
10068,2024-09-20,SPX250321P05725000
10069,2024-09-20,SPX250321P03975000
10070,2024-09-20,SPX250321C06300000
10071,2024-09-20,SPX250321P04775000
10072,2024-09-20,SPX250321P05575000
10073,2024-09-20,SPX250321P04875000
10074,2024-09-20,SPX250321P05675000
10075,2024-09-20,SPX250321C04025000
10076,2024-09-20,SPX250321P06100000
10077,2024-09-20,SPX250321C06500000
10078,2024-09-20,SPX250321P04975000
10079,2024-09-20,SPX250321C04125000
10080,2024-09-20,SPX291221C09000000
10081,2024-09-20,SPX291221P09000000
10082,2024-09-20,SPX250321P06050000
10083,2024-09-20,SPX250321C05825000
10084,2024-09-20,SPX250321C05775000
10085,2024-09-20,SPX250321C06050000
10086,2024-09-20,SPX250321P05825000
10087,2024-09-20,SPX250321P05775000
10088,2024-09-20,SPX241220C05750000
10089,2024-09-20,SPX241220P05750000
10090,2024-09-20,SPX250321P05875000
10091,2024-09-20,SPX250321P06150000
10092,2024-09-20,SPX250321C05875000
10093,2024-09-20,SPX250321C06150000
10094,2024-09-20,SPX250321C06700000
10095,2024-09-20,SPX250321P06700000
10096,2024-09-20,SPX250321C05925000
10097,2024-09-20,SPX250321P05925000
10098,2024-09-20,SPX241220P05650000
10099,2024-09-20,SPX241220C05525000
10100,2024-09-20,SPX241220C05625000
10101,2024-09-20,SPX241220C05475000
10102,2024-09-20,SPX241220C05725000
10103,2024-09-20,SPX241220C05575000
10104,2024-09-20,SPX241220P05525000
10105,2024-09-20,SPX241220C05675000
10106,2024-09-20,SPX241220P05625000
10107,2024-09-20,SPX241220C05775000
10108,2024-09-20,SPX241220P05475000
10109,2024-09-20,SPX241220P05725000
10110,2024-09-20,SPX241220P05575000
10111,2024-09-20,SPX241220P05675000
10112,2024-09-20,SPX241220P05775000
10113,2024-09-20,SPX241220C05650000
10114,2024-09-20,SPX250417P04900000
10115,2024-09-20,SPX250417C03000000
10116,2024-09-20,SPX250417C06800000
10117,2024-09-20,SPX250417P05450000
10118,2024-09-20,SPX250417C03625000
10119,2024-09-20,SPX250417P05700000
10120,2024-09-20,SPX250417C07600000
10121,2024-09-20,SPX250417C04175000
10122,2024-09-20,SPX250417C04425000
10123,2024-09-20,SPX250417P06500000
10124,2024-09-20,SPX250417C08400000
10125,2024-09-20,SPX250417C05225000
10126,2024-09-20,SPX250417P04125000
10127,2024-09-20,SPX250417P03950000
10128,2024-09-20,SPX250417C05850000
10129,2024-09-20,SPX250417C02300000
10130,2024-09-20,SPX250417P00400000
10131,2024-09-20,SPX250417P04750000
10132,2024-09-20,SPX250417P01200000
10133,2024-09-20,SPX250417C03100000
10134,2024-09-20,SPX250417P05550000
10135,2024-09-20,SPX250417P02000000
10136,2024-09-20,SPX250417C03725000
10137,2024-09-20,SPX250417P05800000
10138,2024-09-20,SPX250417C04275000
10139,2024-09-20,SPX250417C04525000
10140,2024-09-20,SPX250417P06600000
10141,2024-09-20,SPX250417C05075000
10142,2024-09-20,SPX250417C05325000
10143,2024-09-20,SPX250417P07400000
10144,2024-09-20,SPX250417P04225000
10145,2024-09-20,SPX250417P08200000
10146,2024-09-20,SPX250417P05025000
10147,2024-09-20,SPX250417C01600000
10148,2024-09-20,SPX241220C05850000
10149,2024-09-20,SPX250417C00400000
10150,2024-09-20,SPX250417P09000000
10151,2024-09-20,SPX250417C05950000
10152,2024-09-20,SPX250417C02400000
10153,2024-09-20,SPX250417P04850000
10154,2024-09-20,SPX250417C03200000
10155,2024-09-20,SPX250417P05650000
10156,2024-09-20,SPX250417P02100000
10157,2024-09-20,SPX250417C03825000
10158,2024-09-20,SPX250417P05900000
10159,2024-09-20,SPX250417C04000000
10160,2024-09-20,SPX250417C07800000
10161,2024-09-20,SPX250417C04375000
10162,2024-09-20,SPX250417C04625000
10163,2024-09-20,SPX250417P06700000
10164,2024-09-20,SPX250417C08600000
10165,2024-09-20,SPX250417C05175000
10166,2024-09-20,SPX250417C05425000
10167,2024-09-20,SPX250417P04075000
10168,2024-09-20,SPX250417P04325000
10169,2024-09-20,SPX250417P05125000
10170,2024-09-20,SPX241220C05950000
10171,2024-09-20,SPX250417C02500000
10172,2024-09-20,SPX250417P00600000
10173,2024-09-20,SPX250417P04950000
10174,2024-09-20,SPX250417P01400000
10175,2024-09-20,SPX250417C03300000
10176,2024-09-20,SPX250417C03675000
10177,2024-09-20,SPX250417P05750000
10178,2024-09-20,SPX250417P02200000
10179,2024-09-20,SPX250417C03925000
10180,2024-09-20,SPX250417C04100000
10181,2024-09-20,SPX250417C04475000
10182,2024-09-20,SPX250417P03000000
10183,2024-09-20,SPX250417C04725000
10184,2024-09-20,SPX250417P06800000
10185,2024-09-20,SPX250417P03625000
10186,2024-09-20,SPX250417C05275000
10187,2024-09-20,SPX250417C05525000
10188,2024-09-20,SPX250417P07600000
10189,2024-09-20,SPX250417P04175000
10190,2024-09-20,SPX250417P04425000
10191,2024-09-20,SPX250417P08400000
10192,2024-09-20,SPX250417P05225000
10193,2024-09-20,SPX250417C01800000
10194,2024-09-20,SPX250417C00600000
10195,2024-09-20,SPX250417C02600000
10196,2024-09-20,SPX250417C03150000
10197,2024-09-20,SPX250417C03400000
10198,2024-09-20,SPX250417C03775000
10199,2024-09-20,SPX250417P05850000
10200,2024-09-20,SPX250417P02300000
10201,2024-09-20,SPX250417C04200000
10202,2024-09-20,SPX250417C04575000
10203,2024-09-20,SPX250417P03100000
10204,2024-09-20,SPX250417C04825000
10205,2024-09-20,SPX250417C05000000
10206,2024-09-20,SPX250417C08800000
10207,2024-09-20,SPX250417P03725000
10208,2024-09-20,SPX250417C05375000
10209,2024-09-20,SPX250417C05625000
10210,2024-09-20,SPX250417P04275000
10211,2024-09-20,SPX250417P04525000
10212,2024-09-20,SPX250417P05075000
10213,2024-09-20,SPX250417P05325000
10214,2024-09-20,SPX250417C02700000
10215,2024-09-20,SPX250417P00800000
10216,2024-09-20,SPX250417P01600000
10217,2024-09-20,SPX250417C03250000
10218,2024-09-20,SPX250417C03500000
10219,2024-09-20,SPX241220P05850000
10220,2024-09-20,SPX250417C03875000
10221,2024-09-20,SPX250417P05950000
10222,2024-09-20,SPX250417P02400000
10223,2024-09-20,SPX250417C04050000
10224,2024-09-20,SPX250417C04300000
10225,2024-09-20,SPX250417C04675000
10226,2024-09-20,SPX250417P03200000
10227,2024-09-20,SPX250417C04925000
10228,2024-09-20,SPX250417C05100000
10229,2024-09-20,SPX250417P03825000
10230,2024-09-20,SPX250417C05475000
10231,2024-09-20,SPX250417P04000000
10232,2024-09-20,SPX250417C05725000
10233,2024-09-20,SPX250417P07800000
10234,2024-09-20,SPX250417P04375000
10235,2024-09-20,SPX250417P04625000
10236,2024-09-20,SPX250417P08600000
10237,2024-09-20,SPX250417P05175000
10238,2024-09-20,SPX250417P05425000
10239,2024-09-20,SPX250417C00800000
10240,2024-09-20,SPX250417C02800000
10241,2024-09-20,SPX250417C03350000
10242,2024-09-20,SPX250417C03600000
10243,2024-09-20,SPX241220P05950000
10244,2024-09-20,SPX250417C03975000
10245,2024-09-20,SPX250417P02500000
10246,2024-09-20,SPX250417C04150000
10247,2024-09-20,SPX250417C04400000
10248,2024-09-20,SPX250417C04775000
10249,2024-09-20,SPX250417P03300000
10250,2024-09-20,SPX250417C05200000
10251,2024-09-20,SPX250417P03675000
10252,2024-09-20,SPX250417P03925000
10253,2024-09-20,SPX250417C05575000
10254,2024-09-20,SPX250417P04100000
10255,2024-09-20,SPX250417C05825000
10256,2024-09-20,SPX250417C06000000
10257,2024-09-20,SPX250417P04475000
10258,2024-09-20,SPX250417P04725000
10259,2024-09-20,SPX250417P05275000
10260,2024-09-20,SPX250417P05525000
10261,2024-09-20,SPX250417C02900000
10262,2024-09-20,SPX250417P01800000
10263,2024-09-20,SPX250417C03450000
10264,2024-09-20,SPX250417C03700000
10265,2024-09-20,SPX250417P02600000
10266,2024-09-20,SPX250417C04250000
10267,2024-09-20,SPX250417C04500000
10268,2024-09-20,SPX250417P03150000
10269,2024-09-20,SPX250417C04875000
10270,2024-09-20,SPX250417P03400000
10271,2024-09-20,SPX250417C05050000
10272,2024-09-20,SPX250417C05300000
10273,2024-09-20,SPX250417P03775000
10274,2024-09-20,SPX250417C05675000
10275,2024-09-20,SPX250417P04200000
10276,2024-09-20,SPX250417C05925000
10277,2024-09-20,SPX250417C06100000
10278,2024-09-20,SPX250417P04575000
10279,2024-09-20,SPX250417P04825000
10280,2024-09-20,SPX250417P05000000
10281,2024-09-20,SPX250417P08800000
10282,2024-09-20,SPX250417P05375000
10283,2024-09-20,SPX250417P05625000
10284,2024-09-20,SPX250417C03550000
10285,2024-09-20,SPX250417C03800000
10286,2024-09-20,SPX250417P02700000
10287,2024-09-20,SPX250417C04350000
10288,2024-09-20,SPX250417C04600000
10289,2024-09-20,SPX250417P03250000
10290,2024-09-20,SPX250417C04975000
10291,2024-09-20,SPX250417P03500000
10292,2024-09-20,SPX250417C05150000
10293,2024-09-20,SPX250417C05400000
10294,2024-09-20,SPX250417P03875000
10295,2024-09-20,SPX250417P04050000
10296,2024-09-20,SPX250417C05775000
10297,2024-09-20,SPX250417P04300000
10298,2024-09-20,SPX250417C06200000
10299,2024-09-20,SPX250417P04675000
10300,2024-09-20,SPX250417P04925000
10301,2024-09-20,SPX250417P05100000
10302,2024-09-20,SPX250417C07000000
10303,2024-09-20,SPX250417P05475000
10304,2024-09-20,SPX250417P05725000
10305,2024-09-20,SPX250417C03650000
10306,2024-09-20,SPX250417C03900000
10307,2024-09-20,SPX250417P02800000
10308,2024-09-20,SPX250417C04450000
10309,2024-09-20,SPX250417C04700000
10310,2024-09-20,SPX250417P03350000
10311,2024-09-20,SPX250417P03600000
10312,2024-09-20,SPX250417C05250000
10313,2024-09-20,SPX250417C05500000
10314,2024-09-20,SPX250417P03975000
10315,2024-09-20,SPX250417P04150000
10316,2024-09-20,SPX250417C05875000
10317,2024-09-20,SPX250417P04400000
10318,2024-09-20,SPX250417C06050000
10319,2024-09-20,SPX250417C06300000
10320,2024-09-20,SPX250417P04775000
10321,2024-09-20,SPX250417P05200000
10322,2024-09-20,SPX250417P05575000
10323,2024-09-20,SPX250417P05825000
10324,2024-09-20,SPX250417P06000000
10325,2024-09-20,SPX250417C03750000
10326,2024-09-20,SPX250417P02900000
10327,2024-09-20,SPX250417C04550000
10328,2024-09-20,SPX250417C01000000
10329,2024-09-20,SPX250417C04800000
10330,2024-09-20,SPX250417P03450000
10331,2024-09-20,SPX250417P03700000
10332,2024-09-20,SPX250417C05350000
10333,2024-09-20,SPX250417C05600000
10334,2024-09-20,SPX250417P04250000
10335,2024-09-20,SPX250417P04500000
10336,2024-09-20,SPX250417C06150000
10337,2024-09-20,SPX250417C06400000
10338,2024-09-20,SPX250417P04875000
10339,2024-09-20,SPX250417P05050000
10340,2024-09-20,SPX250417P05300000
10341,2024-09-20,SPX250417C07200000
10342,2024-09-20,SPX250417P05675000
10343,2024-09-20,SPX250417P05925000
10344,2024-09-20,SPX250417C04025000
10345,2024-09-20,SPX250417P06100000
10346,2024-09-20,SPX250417C08000000
10347,2024-09-20,SPX250417C03850000
10348,2024-09-20,SPX250417C04650000
10349,2024-09-20,SPX250417C04900000
10350,2024-09-20,SPX250417P03550000
10351,2024-09-20,SPX250417P03800000
10352,2024-09-20,SPX250417C05450000
10353,2024-09-20,SPX250417C05700000
10354,2024-09-20,SPX250417P04350000
10355,2024-09-20,SPX250417P04600000
10356,2024-09-20,SPX250417C06500000
10357,2024-09-20,SPX250417P04975000
10358,2024-09-20,SPX250417P05150000
10359,2024-09-20,SPX250417P05400000
10360,2024-09-20,SPX250417P05775000
10361,2024-09-20,SPX250417C04125000
10362,2024-09-20,SPX250417P06200000
10363,2024-09-20,SPX250417P07000000
